user_id,terms_and_conditions,terms_accepted_at,govt_id_path,path_updated_at,skill_codes,availability,current_page,application_status,is_completed,created_at,last_updated_at
30560,True,2025-05-06 14:36:56,/uploads/govt_ids/user_30560.pdf,2025-05-28 15:12:56,"3,5,6",weekdays_evening,5,draft,False,2025-05-06 14:12:56,2025-05-29 22:11:56
44241,True,2024-08-18 04:10:56,/uploads/govt_ids/user_44241.pdf,2024-09-15 09:41:56,"1,2,8",weekdays_morning,5,completed,True,2024-08-18 02:41:56,2024-10-11 14:40:56
3857,True,2025-05-19 23:42:00,/uploads/govt_ids/user_3857.pdf,2025-06-05 03:45:00,"1,2,3",weekends_only,5,completed,True,2025-05-19 20:45:00,2025-09-15 05:51:00
36759,True,2023-05-08 04:27:46,,2023-05-14 06:37:46,"1,6",weekends_only,1,submitted,False,2023-05-08 03:37:46,2023-07-31 20:32:46
79506,True,2023-10-27 08:35:25,/uploads/govt_ids/user_79506.pdf,2023-11-18 09:42:25,"1,6,7",part_time,5,approved,True,2023-10-27 06:42:25,2023-11-12 11:14:25
21478,True,2024-02-04 10:40:21,/uploads/govt_ids/user_21478.pdf,2024-02-28 08:59:21,"1,4,8",part_time,5,approved,True,2024-02-04 07:59:21,2024-03-08 13:54:21
42881,True,2024-02-15 16:03:10,/uploads/govt_ids/user_42881.pdf,2024-02-18 11:45:10,"1,3,6",part_time,4,submitted,False,2024-02-15 13:45:10,2024-04-03 02:14:10
71111,True,2023-04-27 04:24:48,/uploads/govt_ids/user_71111.pdf,2023-05-03 05:04:48,"1,2,8",part_time,1,under_review,False,2023-04-27 03:04:48,2023-05-16 12:03:48
75068,True,2024-12-29 08:22:43,/uploads/govt_ids/user_75068.pdf,2025-01-28 03:30:43,"2,3,6",weekdays_morning,2,submitted,False,2024-12-29 07:30:43,2025-03-05 04:36:43
74695,True,2024-12-10 13:38:53,/uploads/govt_ids/user_74695.pdf,2025-01-07 12:14:53,"2,3",flexible,1,rejected,False,2024-12-10 11:14:53,2025-03-02 02:25:53
13742,True,2025-04-04 05:11:52,/uploads/govt_ids/user_13742.pdf,2025-04-12 04:39:52,"4,6,7",weekdays_morning,1,submitted,False,2025-04-04 03:39:52,2025-04-30 02:34:52
27773,True,2024-12-28 19:07:39,,2025-01-03 11:08:39,"5,8",weekdays_morning,1,rejected,False,2024-12-28 16:08:39,2025-03-02 14:42:39
75275,True,2023-05-29 02:17:59,/uploads/govt_ids/user_75275.pdf,2023-06-09 02:30:59,"2,3,6,7",weekdays_morning,3,submitted,False,2023-05-29 00:30:59,2023-06-13 01:10:59
35108,True,2023-08-29 13:20:14,/uploads/govt_ids/user_35108.pdf,2023-09-14 09:46:14,"2,6,7,8",weekdays_morning,3,on_hold,False,2023-08-29 10:46:14,2023-10-12 23:28:14
37450,True,2024-12-05 00:32:37,/uploads/govt_ids/user_37450.pdf,2025-01-01 23:38:37,"6,8",weekdays_morning,4,draft,False,2024-12-04 23:38:37,2025-02-14 06:30:37
16410,True,2024-04-17 23:42:34,,2024-05-11 07:29:34,"1,4,6,7",weekdays_evening,1,on_hold,False,2024-04-17 22:29:34,2024-07-26 00:12:34
8418,True,2023-02-27 14:04:56,,2023-03-09 08:52:56,"4,5",part_time,5,approved,True,2023-02-27 11:52:56,2023-03-11 15:23:56
63277,True,2023-09-08 21:03:36,/uploads/govt_ids/user_63277.pdf,2023-09-13 22:25:36,"1,3,4,7",weekdays_evening,3,under_review,False,2023-09-08 20:25:36,2023-12-18 20:38:36
63475,True,2025-05-30 01:13:24,/uploads/govt_ids/user_63475.pdf,2025-06-01 11:32:24,"1,2,6",weekends_only,4,rejected,False,2025-05-30 00:32:24,2025-08-29 19:07:24
11703,True,2025-01-03 10:22:03,/uploads/govt_ids/user_11703.pdf,2025-01-21 18:39:03,"1,2,5,8",part_time,3,submitted,False,2025-01-03 08:39:03,2025-01-26 10:27:03
45200,True,2025-02-06 12:05:07,/uploads/govt_ids/user_45200.pdf,2025-03-03 16:56:07,"2,3,5",full_time,5,completed,True,2025-02-06 10:56:07,2025-04-24 08:14:07
8831,True,2025-01-28 11:07:52,/uploads/govt_ids/user_8831.pdf,2025-02-05 05:12:52,"3,7,8",weekdays_evening,5,under_review,False,2025-01-28 09:12:52,2025-03-31 03:43:52
53901,True,2024-05-01 08:07:22,/uploads/govt_ids/user_53901.pdf,2024-05-25 20:29:22,"1,4,5,6",weekdays_evening,5,on_hold,False,2024-05-01 05:29:22,2024-05-05 09:53:22
19862,True,2025-03-07 21:35:25,/uploads/govt_ids/user_19862.pdf,2025-03-07 21:51:25,"2,3",flexible,5,approved,True,2025-03-07 18:51:25,2025-06-01 13:46:25
2738,True,2025-12-19 18:59:40,/uploads/govt_ids/user_2738.pdf,2025-12-21 05:55:40,"4,7,8",full_time,2,on_hold,False,2025-12-19 18:55:40,2026-01-28 10:05:40
38621,True,2025-10-03 16:34:59,/uploads/govt_ids/user_38621.pdf,2025-10-24 18:25:59,"1,4,5,7",full_time,2,submitted,False,2025-10-03 15:25:59,2025-12-21 00:37:59
56087,True,2024-12-10 08:22:08,/uploads/govt_ids/user_56087.pdf,2024-12-19 07:08:08,"1,4,5,6",flexible,5,approved,True,2024-12-10 07:08:08,2025-01-06 23:03:08
54521,True,2025-12-26 12:35:21,/uploads/govt_ids/user_54521.pdf,2026-01-25 14:08:21,"1,7",weekdays_evening,5,approved,True,2025-12-26 12:08:21,2026-03-05 14:22:21
15687,True,2025-07-04 05:45:24,/uploads/govt_ids/user_15687.pdf,2025-07-09 22:16:24,"1,4,7,8",weekends_only,3,under_review,False,2025-07-04 03:16:24,2025-10-13 11:31:24
5893,True,2023-05-08 14:02:48,/uploads/govt_ids/user_5893.pdf,2023-06-08 00:16:48,"3,4,6",full_time,2,submitted,False,2023-05-08 13:16:48,2023-07-27 03:37:48
79398,True,2024-08-03 15:48:19,/uploads/govt_ids/user_79398.pdf,2024-08-06 11:14:19,"1,7,8",part_time,4,submitted,False,2024-08-03 14:14:19,2024-11-11 08:32:19
5991,True,2024-04-13 22:53:19,/uploads/govt_ids/user_5991.pdf,2024-05-06 07:00:19,"1,3",part_time,4,submitted,False,2024-04-13 21:00:19,2024-06-03 03:32:19
49620,True,2025-10-05 03:44:19,/uploads/govt_ids/user_49620.pdf,2025-10-15 16:05:19,"3,7,8",part_time,4,under_review,False,2025-10-05 01:05:19,2026-01-18 11:33:19
76958,True,2025-06-27 00:24:03,/uploads/govt_ids/user_76958.pdf,2025-07-08 03:23:03,"1,6,7,8",weekdays_morning,5,on_hold,False,2025-06-26 23:23:03,2025-09-23 20:31:03
43479,True,2023-11-26 19:57:43,/uploads/govt_ids/user_43479.pdf,2023-12-07 12:11:43,"1,4,5,7",part_time,5,completed,True,2023-11-26 19:11:43,2024-03-05 21:30:43
72302,True,2023-11-06 17:06:46,/uploads/govt_ids/user_72302.pdf,2023-12-04 15:10:46,"2,7",flexible,2,submitted,False,2023-11-06 14:10:46,2023-12-29 20:32:46
36679,True,2023-11-23 01:17:54,/uploads/govt_ids/user_36679.pdf,2023-12-12 20:02:54,"4,8",flexible,5,approved,True,2023-11-23 00:02:54,2024-02-21 22:15:54
66347,True,2024-09-09 06:00:38,/uploads/govt_ids/user_66347.pdf,2024-09-11 08:01:38,"3,5,7",weekends_only,5,approved,True,2024-09-09 04:01:38,2024-10-17 06:33:38
31027,True,2025-10-28 08:48:00,/uploads/govt_ids/user_31027.pdf,2025-11-13 07:55:00,"3,4,7,8",weekdays_morning,1,submitted,False,2025-10-28 06:55:00,2025-12-17 07:32:00
4821,True,2023-06-27 11:01:18,/uploads/govt_ids/user_4821.pdf,2023-06-28 19:36:18,"2,8",weekdays_morning,5,approved,True,2023-06-27 10:36:18,2023-10-13 11:13:18
40690,True,2023-07-16 06:50:20,/uploads/govt_ids/user_40690.pdf,2023-07-23 00:51:20,"4,5",weekdays_evening,5,completed,True,2023-07-16 03:51:20,2023-07-23 02:10:20
1049,True,2025-07-08 04:35:36,/uploads/govt_ids/user_1049.pdf,2025-07-31 12:35:36,"2,5,6",flexible,4,under_review,False,2025-07-08 03:35:36,2025-10-24 13:43:36
10189,True,2025-01-24 02:49:17,/uploads/govt_ids/user_10189.pdf,2025-02-17 02:29:17,"1,5",weekdays_evening,3,under_review,False,2025-01-24 02:29:17,2025-03-10 09:20:17
14272,True,2023-10-06 06:31:47,/uploads/govt_ids/user_14272.pdf,2023-10-10 06:43:47,"5,7",weekdays_evening,1,submitted,False,2023-10-06 03:43:47,2024-01-03 22:12:47
78713,True,2025-11-16 16:02:27,/uploads/govt_ids/user_78713.pdf,2025-12-16 18:19:27,"2,4,6",weekends_only,5,submitted,False,2025-11-16 14:19:27,2026-01-03 17:03:27
70300,True,2023-01-20 08:25:43,/uploads/govt_ids/user_70300.pdf,2023-02-12 20:33:43,"4,7",weekends_only,5,completed,True,2023-01-20 07:33:43,2023-03-05 18:33:43
4213,True,2023-02-25 09:42:17,/uploads/govt_ids/user_4213.pdf,2023-03-03 07:11:17,"5,8",flexible,1,rejected,False,2023-02-25 07:11:17,2023-05-03 05:11:17
25972,True,2023-09-20 13:15:49,/uploads/govt_ids/user_25972.pdf,2023-10-05 08:20:49,"5,7",full_time,5,approved,True,2023-09-20 11:20:49,2023-10-12 17:32:49
53570,True,2023-05-08 00:21:21,/uploads/govt_ids/user_53570.pdf,2023-06-02 10:07:21,"5,8",weekends_only,1,under_review,False,2023-05-08 00:07:21,2023-08-07 11:54:21
38323,True,2025-12-18 01:30:58,/uploads/govt_ids/user_38323.pdf,2025-12-23 17:11:58,"5,6,7",flexible,5,submitted,False,2025-12-17 23:11:58,2026-02-22 23:39:58
34621,True,2025-04-20 16:55:21,/uploads/govt_ids/user_34621.pdf,2025-05-05 22:52:21,"2,4,8",weekdays_evening,5,approved,True,2025-04-20 16:52:21,2025-05-27 07:19:21
20574,True,2025-01-17 04:11:25,/uploads/govt_ids/user_20574.pdf,2025-02-10 12:45:25,"3,4,7,8",part_time,3,under_review,False,2025-01-17 03:45:25,2025-04-05 14:47:25
5663,True,2025-06-26 21:14:25,/uploads/govt_ids/user_5663.pdf,2025-07-25 05:38:25,"1,4,7,8",weekdays_evening,5,draft,False,2025-06-26 19:38:25,2025-10-23 09:11:25
44641,True,2023-04-05 15:46:24,/uploads/govt_ids/user_44641.pdf,2023-05-05 10:50:24,"1,2,3,5",weekends_only,5,approved,True,2023-04-05 14:50:24,2023-06-20 02:27:24
41235,True,2024-04-09 23:21:00,/uploads/govt_ids/user_41235.pdf,2024-04-30 12:39:00,"1,7",weekdays_evening,5,approved,True,2024-04-09 21:39:00,2024-04-19 19:23:00
47312,True,2023-08-29 16:11:23,/uploads/govt_ids/user_47312.pdf,2023-09-17 18:50:23,"2,7",weekends_only,3,on_hold,False,2023-08-29 13:50:23,2023-12-11 10:28:23
18231,True,2023-10-26 03:44:47,/uploads/govt_ids/user_18231.pdf,2023-11-02 23:40:47,"4,5",weekdays_evening,4,rejected,False,2023-10-26 02:40:47,2024-01-31 02:13:47
49618,True,2025-02-01 10:51:14,/uploads/govt_ids/user_49618.pdf,2025-02-14 02:33:14,"2,3,4,5",flexible,1,under_review,False,2025-02-01 09:33:14,2025-05-06 19:31:14
49482,True,2023-09-04 23:42:04,/uploads/govt_ids/user_49482.pdf,2023-09-27 09:45:04,"2,6,8",weekends_only,1,submitted,False,2023-09-04 22:45:04,2023-12-17 21:46:04
60447,True,2025-08-11 03:45:14,/uploads/govt_ids/user_60447.pdf,2025-09-06 09:02:14,"1,3,4",weekends_only,5,draft,False,2025-08-11 01:02:14,2025-10-01 05:47:14
68268,True,2024-05-24 16:54:48,/uploads/govt_ids/user_68268.pdf,2024-06-01 18:56:48,"1,3,5",weekdays_morning,1,under_review,False,2024-05-24 13:56:48,2024-07-01 21:14:48
50720,True,2023-06-06 12:03:30,/uploads/govt_ids/user_50720.pdf,2023-07-03 10:01:30,"1,4,8",weekdays_morning,1,draft,False,2023-06-06 10:01:30,2023-09-06 08:26:30
78174,True,2024-12-01 20:03:54,/uploads/govt_ids/user_78174.pdf,2024-12-06 12:59:54,"2,3,8",weekends_only,2,on_hold,False,2024-12-01 17:59:54,2025-02-14 16:38:54
73404,True,2024-07-07 05:01:19,/uploads/govt_ids/user_73404.pdf,2024-08-05 03:24:19,"4,5,7",weekdays_evening,2,draft,False,2024-07-07 04:24:19,2024-09-21 17:35:19
13545,True,2025-10-06 12:16:22,/uploads/govt_ids/user_13545.pdf,2025-10-27 08:32:22,"1,3,4,8",weekdays_morning,4,draft,False,2025-10-06 10:32:22,2025-10-26 01:21:22
66558,True,2024-09-10 22:22:31,,2024-09-14 12:17:31,"2,8",flexible,2,rejected,False,2024-09-10 22:17:31,2024-09-29 18:11:31
35660,True,2023-12-12 19:10:19,/uploads/govt_ids/user_35660.pdf,2024-01-09 15:12:19,"2,3,6",weekdays_evening,5,under_review,False,2023-12-12 18:12:19,2024-03-12 08:38:19
56618,True,2024-04-15 21:51:58,/uploads/govt_ids/user_56618.pdf,2024-04-19 22:04:58,"1,3,5,6",weekdays_morning,2,draft,False,2024-04-15 21:04:58,2024-04-25 23:46:58
31248,True,2024-03-01 12:04:55,/uploads/govt_ids/user_31248.pdf,2024-03-12 22:34:55,"1,3",weekdays_morning,4,under_review,False,2024-03-01 09:34:55,2024-06-13 14:10:55
39565,True,2024-12-25 13:48:39,/uploads/govt_ids/user_39565.pdf,2025-01-01 21:17:39,"1,3,5,8",weekdays_evening,4,rejected,False,2024-12-25 12:17:39,2025-02-26 05:46:39
57437,True,2023-05-13 15:40:10,/uploads/govt_ids/user_57437.pdf,2023-06-11 09:23:10,"4,6",part_time,4,submitted,False,2023-05-13 15:23:10,2023-05-17 03:46:10
33948,True,2023-07-26 04:22:49,/uploads/govt_ids/user_33948.pdf,2023-08-10 13:44:49,"3,7",part_time,2,rejected,False,2023-07-26 02:44:49,2023-09-10 00:13:49
68406,True,2025-07-24 05:45:25,/uploads/govt_ids/user_68406.pdf,2025-08-02 09:19:25,"1,4,7,8",weekdays_evening,5,submitted,False,2025-07-24 04:19:25,2025-09-09 07:10:25
39814,True,2025-08-30 13:19:44,/uploads/govt_ids/user_39814.pdf,2025-09-24 17:37:44,"2,5",weekdays_morning,4,rejected,False,2025-08-30 12:37:44,2025-09-25 08:50:44
71984,True,2023-09-10 08:08:38,/uploads/govt_ids/user_71984.pdf,2023-09-18 18:34:38,"3,5,7",weekdays_evening,5,completed,True,2023-09-10 06:34:38,2023-09-22 16:56:38
44522,True,2025-10-02 23:03:43,/uploads/govt_ids/user_44522.pdf,2025-10-24 19:24:43,"2,4",part_time,1,under_review,False,2025-10-02 20:24:43,2025-11-05 00:24:43
1602,True,2024-08-23 16:57:47,/uploads/govt_ids/user_1602.pdf,2024-09-06 10:32:47,"1,6,8",weekdays_evening,2,submitted,False,2024-08-23 15:32:47,2024-10-21 23:23:47
54523,True,2025-10-10 13:42:39,/uploads/govt_ids/user_54523.pdf,2025-11-04 07:26:39,"2,7",weekends_only,1,rejected,False,2025-10-10 13:26:39,2025-12-04 15:40:39
76118,True,2023-02-16 02:21:22,/uploads/govt_ids/user_76118.pdf,2023-03-07 18:09:22,"2,3,5,8",full_time,4,under_review,False,2023-02-16 01:09:22,2023-02-27 10:39:22
41372,True,2024-11-11 03:08:05,/uploads/govt_ids/user_41372.pdf,2024-11-12 05:43:05,"4,6",weekdays_morning,1,rejected,False,2024-11-11 00:43:05,2025-01-19 03:04:05
2729,True,2025-07-11 23:41:32,/uploads/govt_ids/user_2729.pdf,2025-07-14 07:43:32,"2,4,5,7",flexible,5,submitted,False,2025-07-11 20:43:32,2025-10-16 19:31:32
49451,True,2025-11-01 03:41:19,/uploads/govt_ids/user_49451.pdf,2025-11-23 14:54:19,"1,2,5",flexible,5,approved,True,2025-11-01 01:54:19,2026-01-22 22:09:19
77329,True,2025-09-22 19:38:21,/uploads/govt_ids/user_77329.pdf,2025-09-27 22:55:21,"1,2,4,5",weekends_only,4,draft,False,2025-09-22 17:55:21,2025-09-28 04:23:21
17568,True,2023-12-08 23:11:45,/uploads/govt_ids/user_17568.pdf,2024-01-08 06:53:45,"1,3,5,8",flexible,2,draft,False,2023-12-08 21:53:45,2024-02-27 01:00:45
