user_id,terms_and_conditions,terms_accepted_at,govt_id_path,path_updated_at,skill_codes,availability,current_page,application_status,is_completed,created_at,last_updated_at
user_id_8911,True,2026-02-03 14:53:00,/uploads/c0b011c8-4911-4e2e-a184-0e95b64f88ac.pdf,2026-02-03 14:53:00,"[""cat_id_2086"", ""cat_id_1478"", ""cat_id_3483""]","{""weekdays"": ""evening""}",4,SUBMITTED,False,2026-02-03 14:53:00,2026-02-03 14:53:00
user_id_2982,True,2026-02-07 09:45:00,/uploads/20a3b90a-6034-4720-9504-d1a47ffa32ce.pdf,2026-02-07 09:45:00,"[""cat_id_9370"", ""cat_id_8195"", ""cat_id_8531""]","{""weekdays"": ""morning""}",3,IN_PROGRESS,False,2026-02-07 09:45:00,2026-02-07 09:45:00
user_id_2553,True,2026-02-06 11:38:00,/uploads/867071d5-16e9-41ea-a254-2c7db06eeb01.pdf,2026-02-06 11:38:00,"[""cat_id_5367"", ""cat_id_6543"", ""cat_id_4732""]","{""weekdays"": ""flexible""}",3,APPROVED,False,2026-02-06 11:38:00,2026-02-06 11:38:00
user_id_1504,True,2026-02-06 12:41:00,/uploads/1c1069d4-8519-4371-8489-6fce5050595a.pdf,2026-02-06 12:41:00,"[""cat_id_6482"", ""cat_id_2277"", ""cat_id_7248""]","{""weekdays"": ""morning""}",2,UNDER_REVIEW,False,2026-02-06 12:41:00,2026-02-06 12:41:00
user_id_1989,True,2026-02-07 17:55:00,/uploads/ef9546ad-7b0e-42b7-ac9a-a469fa168e39.pdf,2026-02-07 17:55:00,"[""cat_id_9463"", ""cat_id_7524"", ""cat_id_1200""]","{""weekdays"": [""mon"", ""wed""]}",1,SUBMITTED,True,2026-02-07 17:55:00,2026-02-07 17:55:00
user_id_9866,True,2026-02-10 12:12:00,/uploads/dcf09cb8-8522-4504-a4e4-500131707488.pdf,2026-02-10 12:12:00,"[""cat_id_2663"", ""cat_id_4017"", ""cat_id_4746""]","{""weekends"": ""full_day""}",5,IN_PROGRESS,True,2026-02-10 12:12:00,2026-02-10 12:12:00
user_id_6914,True,2026-02-12 10:15:00,/uploads/60b7b1ac-b2be-4aba-9da4-bd49fd21c12f.pdf,2026-02-12 10:15:00,"[""cat_id_4995"", ""cat_id_6842"", ""cat_id_5140""]","{""weekdays"": ""evening""}",5,DRAFT,False,2026-02-12 10:15:00,2026-02-12 10:15:00
user_id_9677,True,2026-02-08 16:14:00,/uploads/c66dbcc5-51eb-4589-9b9c-0de7e4fa5ee8.pdf,2026-02-08 16:14:00,"[""cat_id_9593"", ""cat_id_5696"", ""cat_id_4716""]","{""weekdays"": ""evening""}",1,SUBMITTED,True,2026-02-08 16:14:00,2026-02-08 16:14:00
user_id_8739,True,2026-02-14 15:13:00,/uploads/499a1919-5929-4731-b275-c81c1cae43d2.pdf,2026-02-14 15:13:00,"[""cat_id_3894"", ""cat_id_5036"", ""cat_id_8531""]","{""weekdays"": ""morning""}",3,DRAFT,True,2026-02-14 15:13:00,2026-02-14 15:13:00
user_id_8985,True,2026-02-15 11:26:00,/uploads/dc2916bb-0a16-4a18-ba51-6567da29fc4e.pdf,2026-02-15 11:26:00,"[""cat_id_5191"", ""cat_id_7583"", ""cat_id_9782""]","{""weekdays"": [""mon"", ""wed""]}",4,APPROVED,False,2026-02-15 11:26:00,2026-02-15 11:26:00
user_id_7830,True,2026-02-12 12:57:00,/uploads/4d2a56d9-0641-4858-8fd0-4e767aea625d.pdf,2026-02-12 12:57:00,"[""cat_id_8771"", ""cat_id_8503"", ""cat_id_1866""]","{""weekdays"": ""evening""}",4,SUBMITTED,False,2026-02-12 12:57:00,2026-02-12 12:57:00
user_id_1575,True,2026-02-15 09:15:00,/uploads/db32dc5f-fca0-442a-a511-27a5c4f825e5.pdf,2026-02-15 09:15:00,"[""cat_id_7334"", ""cat_id_1618"", ""cat_id_9228""]","{""weekdays"": ""afternoon""}",5,APPROVED,False,2026-02-15 09:15:00,2026-02-15 09:15:00
user_id_3532,True,2026-02-15 10:21:00,/uploads/ac7afdaf-e418-4d8b-a8fd-cb141eb675e1.pdf,2026-02-15 10:21:00,"[""cat_id_6842"", ""cat_id_5985"", ""cat_id_6055""]","{""weekdays"": ""flexible""}",5,SUBMITTED,True,2026-02-15 10:21:00,2026-02-15 10:21:00
user_id_7707,True,2026-02-14 10:01:00,/uploads/9bf58f09-d364-4193-ab1b-9e262761834f.pdf,2026-02-14 10:01:00,"[""cat_id_3894"", ""cat_id_2086"", ""cat_id_9228""]","{""weekends"": ""full_day""}",1,UNDER_REVIEW,True,2026-02-14 10:01:00,2026-02-14 10:01:00
user_id_5692,True,2026-02-20 14:07:00,/uploads/38411a88-10d4-47f3-b55e-0c4e16e07ee0.pdf,2026-02-20 14:07:00,"[""cat_id_8503"", ""cat_id_5523"", ""cat_id_7583""]","{""weekdays"": ""evening""}",5,UNDER_REVIEW,False,2026-02-20 14:07:00,2026-02-20 14:07:00
user_id_7997,True,2026-02-20 16:12:00,/uploads/92e5fb44-551c-4e01-8b70-22a2ba156dab.pdf,2026-02-20 16:12:00,"[""cat_id_7583"", ""cat_id_2260"", ""cat_id_3483""]","{""weekdays"": ""morning""}",4,DRAFT,False,2026-02-20 16:12:00,2026-02-20 16:12:00
user_id_9353,True,2026-02-19 12:56:00,/uploads/3adb46be-3f69-4187-83e9-57a9ac91a5cd.pdf,2026-02-19 12:56:00,"[""cat_id_5035"", ""cat_id_2271"", ""cat_id_3609""]","{""weekdays"": ""evening""}",3,UNDER_REVIEW,True,2026-02-19 12:56:00,2026-02-19 12:56:00
user_id_9165,True,2026-02-20 09:51:00,/uploads/5cab69a8-569d-4429-a388-62f589339e14.pdf,2026-02-20 09:51:00,"[""cat_id_5892"", ""cat_id_3085"", ""cat_id_7940""]","{""weekdays"": ""flexible""}",2,UNDER_REVIEW,True,2026-02-20 09:51:00,2026-02-20 09:51:00
user_id_6469,True,2026-02-20 16:01:00,/uploads/dc40f5ee-5556-4a62-bf9b-431133ea2562.pdf,2026-02-20 16:01:00,"[""cat_id_2264"", ""cat_id_3195"", ""cat_id_3238""]","{""weekends"": ""full_day""}",3,UNDER_REVIEW,False,2026-02-20 16:01:00,2026-02-20 16:01:00
user_id_3941,True,2026-02-20 16:05:00,/uploads/acaaea6d-2af9-4fb3-9fb5-b4a9963136bb.pdf,2026-02-20 16:05:00,"[""cat_id_9370"", ""cat_id_4481"", ""cat_id_2566""]","{""weekdays"": ""flexible""}",1,IN_PROGRESS,True,2026-02-20 16:05:00,2026-02-20 16:05:00
user_id_7372,True,2026-02-22 15:59:00,/uploads/fbe7ef62-02bb-44ff-9644-e20a7cab1043.pdf,2026-02-22 15:59:00,"[""cat_id_1405"", ""cat_id_7334"", ""cat_id_4517""]","{""weekdays"": ""morning""}",2,IN_PROGRESS,False,2026-02-22 15:59:00,2026-02-22 15:59:00
user_id_4957,True,2026-02-25 13:23:00,/uploads/a2540a39-2d0c-4d14-831c-e00a976ce00f.pdf,2026-02-25 13:23:00,"[""cat_id_6842"", ""cat_id_5367"", ""cat_id_9388""]","{""weekdays"": [""mon"", ""wed""]}",3,DRAFT,True,2026-02-25 13:23:00,2026-02-25 13:23:00
user_id_1642,True,2026-02-24 16:26:00,/uploads/25a65d1e-4e85-48bc-afa4-1c38d5ab3720.pdf,2026-02-24 16:26:00,"[""cat_id_1447"", ""cat_id_2271"", ""cat_id_2663""]","{""weekdays"": ""evening""}",5,DRAFT,False,2026-02-24 16:26:00,2026-02-24 16:26:00
user_id_6616,True,2026-02-28 10:48:00,/uploads/3dac4483-e424-43a4-b659-52824fb32246.pdf,2026-02-28 10:48:00,"[""cat_id_7023"", ""cat_id_2086"", ""cat_id_7940""]","{""weekends"": ""full_day""}",3,DRAFT,True,2026-02-28 10:48:00,2026-02-28 10:48:00
user_id_8841,True,2026-02-28 13:02:00,/uploads/9fe2b5b2-f95a-4c7d-b201-b34af954655d.pdf,2026-02-28 13:02:00,"[""cat_id_6348"", ""cat_id_9463"", ""cat_id_9593""]","{""weekdays"": [""mon"", ""wed""]}",2,APPROVED,False,2026-02-28 13:02:00,2026-02-28 13:02:00
user_id_4278,True,2026-03-01 17:46:00,/uploads/a85d5dea-0598-4dbd-9278-19de803b1b43.pdf,2026-03-01 17:46:00,"[""cat_id_1525"", ""cat_id_5195"", ""cat_id_2260""]","{""weekdays"": ""morning""}",2,SUBMITTED,False,2026-03-01 17:46:00,2026-03-01 17:46:00
user_id_4439,True,2026-03-02 12:27:00,/uploads/cdafc620-88de-460c-947b-f3b4e9d26eb8.pdf,2026-03-02 12:27:00,"[""cat_id_7248"", ""cat_id_4822"", ""cat_id_4616""]","{""weekdays"": ""flexible""}",1,SUBMITTED,False,2026-03-02 12:27:00,2026-03-02 12:27:00
user_id_9070,True,2026-03-04 11:30:00,/uploads/3809b854-8fd0-47be-aace-5fc9f7cddbad.pdf,2026-03-04 11:30:00,"[""cat_id_5643"", ""cat_id_5195"", ""cat_id_4716""]","{""weekdays"": [""mon"", ""wed""]}",1,IN_PROGRESS,True,2026-03-04 11:30:00,2026-03-04 11:30:00
user_id_9729,True,2026-03-04 17:55:00,/uploads/c475b89d-02d5-4028-88fc-ea8a4a5ec703.pdf,2026-03-04 17:55:00,"[""cat_id_1447"", ""cat_id_4066"", ""cat_id_4822""]","{""weekends"": ""full_day""}",3,IN_PROGRESS,True,2026-03-04 17:55:00,2026-03-04 17:55:00
user_id_3290,True,2026-03-05 16:47:00,/uploads/d42c38a0-f166-4c89-a3be-eebc749b7028.pdf,2026-03-05 16:47:00,"[""cat_id_7583"", ""cat_id_5035"", ""cat_id_1965""]","{""weekdays"": [""mon"", ""wed""]}",5,SUBMITTED,False,2026-03-05 16:47:00,2026-03-05 16:47:00
user_id_4406,True,2026-03-05 09:35:00,/uploads/ed78c33a-0be7-4893-81c7-4ad275f9cbfa.pdf,2026-03-05 09:35:00,"[""cat_id_4732"", ""cat_id_4822"", ""cat_id_5641""]","{""weekdays"": ""evening""}",5,IN_PROGRESS,True,2026-03-05 09:35:00,2026-03-05 09:35:00
user_id_1871,True,2026-03-05 11:40:00,/uploads/5d792fbf-0e89-4016-aa0b-360061c99d9a.pdf,2026-03-05 11:40:00,"[""cat_id_9463"", ""cat_id_1866"", ""cat_id_2086""]","{""weekdays"": ""evening""}",4,DRAFT,False,2026-03-05 11:40:00,2026-03-05 11:40:00
user_id_4401,True,2026-03-06 15:39:00,/uploads/8db359a4-2c17-4495-9a69-b60cedc0dcfc.pdf,2026-03-06 15:39:00,"[""cat_id_6482"", ""cat_id_6297"", ""cat_id_6055""]","{""weekdays"": ""morning""}",3,IN_PROGRESS,True,2026-03-06 15:39:00,2026-03-06 15:39:00
user_id_5376,True,2026-03-11 09:57:00,/uploads/425d3d7a-d72b-4719-af15-98ec23a47a8d.pdf,2026-03-11 09:57:00,"[""cat_id_8195"", ""cat_id_4973"", ""cat_id_6842""]","{""weekdays"": ""flexible""}",5,UNDER_REVIEW,False,2026-03-11 09:57:00,2026-03-11 09:57:00
user_id_9804,True,2026-03-08 12:01:00,/uploads/df43c2d1-9a31-47db-b139-e0980d2f626d.pdf,2026-03-08 12:01:00,"[""cat_id_6842"", ""cat_id_5913"", ""cat_id_4066""]","{""weekdays"": ""evening""}",4,SUBMITTED,False,2026-03-08 12:01:00,2026-03-08 12:01:00
user_id_2351,True,2026-03-08 12:01:00,/uploads/073379f5-6ba4-4ed0-b49e-6b354f0bebb1.pdf,2026-03-08 12:01:00,"[""cat_id_9763"", ""cat_id_6842"", ""cat_id_5367""]","{""weekdays"": [""mon"", ""wed""]}",1,SUBMITTED,False,2026-03-08 12:01:00,2026-03-08 12:01:00
user_id_1207,True,2026-03-09 11:43:00,/uploads/18880bb0-1163-4202-8b38-a462164ae851.pdf,2026-03-09 11:43:00,"[""cat_id_1866"", ""cat_id_5696"", ""cat_id_9807""]","{""weekdays"": ""morning""}",1,IN_PROGRESS,False,2026-03-09 11:43:00,2026-03-09 11:43:00
user_id_9581,True,2026-03-11 10:35:00,/uploads/b128f7c4-b6a0-4a25-84ab-3a7b65e48e78.pdf,2026-03-11 10:35:00,"[""cat_id_5035"", ""cat_id_6543"", ""cat_id_6574""]","{""weekdays"": ""evening""}",2,IN_PROGRESS,True,2026-03-11 10:35:00,2026-03-11 10:35:00
user_id_7318,True,2026-03-16 17:08:00,/uploads/94ac1dcd-07a5-44b2-937c-fb3c42aa0f8d.pdf,2026-03-16 17:08:00,"[""cat_id_4481"", ""cat_id_9463"", ""cat_id_7334""]","{""weekdays"": ""flexible""}",4,APPROVED,True,2026-03-16 17:08:00,2026-03-16 17:08:00
user_id_7054,True,2026-03-12 13:33:00,/uploads/abb8ab28-fd21-4350-b9b9-db8e2732e1c7.pdf,2026-03-12 13:33:00,"[""cat_id_6997"", ""cat_id_7854"", ""cat_id_9463""]","{""weekdays"": [""mon"", ""wed""]}",2,DRAFT,False,2026-03-12 13:33:00,2026-03-12 13:33:00
user_id_3360,True,2026-03-15 17:18:00,/uploads/367fd50e-4a67-4411-976c-ac8e481be08f.pdf,2026-03-15 17:18:00,"[""cat_id_5036"", ""cat_id_2271"", ""cat_id_7334""]","{""weekdays"": [""mon"", ""wed""]}",3,UNDER_REVIEW,False,2026-03-15 17:18:00,2026-03-15 17:18:00
user_id_4644,True,2026-03-18 16:56:00,/uploads/e32da520-9027-4a81-995a-e47df67104e1.pdf,2026-03-18 16:56:00,"[""cat_id_5696"", ""cat_id_9388"", ""cat_id_3238""]","{""weekdays"": ""flexible""}",2,SUBMITTED,False,2026-03-18 16:56:00,2026-03-18 16:56:00
user_id_4379,True,2026-03-20 14:15:00,/uploads/42d12dfd-5fc6-48c1-8b1d-c6d00185fdd3.pdf,2026-03-20 14:15:00,"[""cat_id_3238"", ""cat_id_2087"", ""cat_id_4746""]","{""weekdays"": ""morning""}",5,IN_PROGRESS,False,2026-03-20 14:15:00,2026-03-20 14:15:00
user_id_9558,True,2026-03-17 12:48:00,/uploads/b0744807-ec23-4832-a93e-e9c6cd80cdc7.pdf,2026-03-17 12:48:00,"[""cat_id_5195"", ""cat_id_1618"", ""cat_id_2381""]","{""weekdays"": ""evening""}",2,APPROVED,False,2026-03-17 12:48:00,2026-03-17 12:48:00
user_id_3175,True,2026-03-17 17:21:00,/uploads/71d8663d-618a-42a9-8882-bb06c9251da0.pdf,2026-03-17 17:21:00,"[""cat_id_5643"", ""cat_id_5191"", ""cat_id_5367""]","{""weekends"": ""full_day""}",4,APPROVED,True,2026-03-17 17:21:00,2026-03-17 17:21:00
user_id_8484,True,2026-03-20 14:37:00,/uploads/4763a87a-2a2e-482f-97a6-9f2cc3455d03.pdf,2026-03-20 14:37:00,"[""cat_id_7023"", ""cat_id_4066"", ""cat_id_6055""]","{""weekdays"": [""mon"", ""wed""]}",1,APPROVED,False,2026-03-20 14:37:00,2026-03-20 14:37:00
user_id_7099,True,2026-03-24 14:54:00,/uploads/dd4f3dcf-d7b4-4b66-b5fa-16eec3e33017.pdf,2026-03-24 14:54:00,"[""cat_id_5523"", ""cat_id_2277"", ""cat_id_1478""]","{""weekdays"": [""mon"", ""wed""]}",4,UNDER_REVIEW,True,2026-03-24 14:54:00,2026-03-24 14:54:00
user_id_7129,True,2026-03-25 14:00:00,/uploads/14340e06-d030-4758-a077-5941969019c5.pdf,2026-03-25 14:00:00,"[""cat_id_5036"", ""cat_id_7334"", ""cat_id_8771""]","{""weekdays"": [""mon"", ""wed""]}",5,SUBMITTED,True,2026-03-25 14:00:00,2026-03-25 14:00:00
user_id_1489,True,2026-03-26 14:47:00,/uploads/7f1d358f-2928-448c-9b6b-32deb7d5b90b.pdf,2026-03-26 14:47:00,"[""cat_id_6856"", ""cat_id_5195"", ""cat_id_5641""]","{""weekdays"": ""afternoon""}",3,SUBMITTED,False,2026-03-26 14:47:00,2026-03-26 14:47:00
user_id_9585,True,2026-03-27 13:02:00,/uploads/511f04e4-24e2-4b8d-b773-4972bd1f4a60.pdf,2026-03-27 13:02:00,"[""cat_id_3483"", ""cat_id_7248"", ""cat_id_6856""]","{""weekends"": ""full_day""}",4,APPROVED,False,2026-03-27 13:02:00,2026-03-27 13:02:00
user_id_5876,True,2026-03-25 14:38:00,/uploads/0e4320e6-7dfd-4388-8be8-8f4a986327d9.pdf,2026-03-25 14:38:00,"[""cat_id_4481"", ""cat_id_6297"", ""cat_id_5696""]","{""weekdays"": ""evening""}",3,APPROVED,True,2026-03-25 14:38:00,2026-03-25 14:38:00
user_id_9714,True,2026-03-24 17:48:00,/uploads/23d8d56b-48d5-44fd-bfa7-bccc378734be.pdf,2026-03-24 17:48:00,"[""cat_id_3410"", ""cat_id_1618"", ""cat_id_4822""]","{""weekdays"": ""afternoon""}",4,UNDER_REVIEW,False,2026-03-24 17:48:00,2026-03-24 17:48:00
user_id_2458,True,2026-03-27 16:49:00,/uploads/152ec76b-19b1-4d69-97cf-f971e83ea8bd.pdf,2026-03-27 16:49:00,"[""cat_id_2271"", ""cat_id_2086"", ""cat_id_6348""]","{""weekends"": ""full_day""}",3,SUBMITTED,True,2026-03-27 16:49:00,2026-03-27 16:49:00
user_id_3402,True,2026-03-28 13:56:00,/uploads/6bc93d88-f486-46a3-947d-cec5623c887a.pdf,2026-03-28 13:56:00,"[""cat_id_5036"", ""cat_id_6997"", ""cat_id_8195""]","{""weekdays"": ""afternoon""}",5,UNDER_REVIEW,True,2026-03-28 13:56:00,2026-03-28 13:56:00
