user_id,terms_and_conditions,terms_accepted_at,govt_id_path,path_updated_at,skill_codes,availability,current_page,application_status,is_completed,created_at,last_updated_at
user_id_2874,True,2026-02-17 12:53:00,/uploads/fd32b2be-34bf-4677-b936-c2689dfe59b0.pdf,2026-02-17 12:53:00,"[""cat_id_6977"", ""cat_id_2343"", ""cat_id_5082""]","{""weekdays"": [""mon"", ""wed""]}",5,UNDER_REVIEW,False,2026-02-17 12:53:00,2026-02-17 12:53:00
user_id_5176,True,2026-02-15 13:50:00,/uploads/ef66e3ea-ece9-414a-b9a0-c6cdc1f8f695.pdf,2026-02-15 13:50:00,"[""cat_id_3532"", ""cat_id_6425"", ""cat_id_1514""]","{""weekdays"": ""evening""}",5,UNDER_REVIEW,False,2026-02-15 13:50:00,2026-02-15 13:50:00
user_id_1982,True,2026-02-17 15:05:00,/uploads/58f1731f-5e77-41bd-a295-b22a72c2ed29.pdf,2026-02-17 15:05:00,"[""cat_id_2983"", ""cat_id_8305"", ""cat_id_1960""]","{""weekdays"": ""afternoon""}",1,DRAFT,False,2026-02-17 15:05:00,2026-02-17 15:05:00
user_id_9313,True,2026-02-18 15:45:00,/uploads/c930486f-0deb-46b5-aa66-0c43b179817d.pdf,2026-02-18 15:45:00,"[""cat_id_5681"", ""cat_id_5808"", ""cat_id_2874""]","{""weekends"": ""full_day""}",3,SUBMITTED,True,2026-02-18 15:45:00,2026-02-18 15:45:00
user_id_1430,True,2026-02-18 09:19:00,/uploads/dc366620-6f8b-4772-96a1-b7d989ffe103.pdf,2026-02-18 09:19:00,"[""cat_id_4441"", ""cat_id_2200"", ""cat_id_2245""]","{""weekdays"": ""evening""}",1,IN_PROGRESS,True,2026-02-18 09:19:00,2026-02-18 09:19:00
user_id_1502,True,2026-02-20 15:28:00,/uploads/3613d5df-3e3a-43c0-b9f5-4b9fbb3e3137.pdf,2026-02-20 15:28:00,"[""cat_id_4501"", ""cat_id_1727"", ""cat_id_5533""]","{""weekdays"": ""morning""}",1,DRAFT,False,2026-02-20 15:28:00,2026-02-20 15:28:00
user_id_3579,True,2026-02-24 10:38:00,/uploads/36ac31d9-70ad-46f3-8626-e720b2d884de.pdf,2026-02-24 10:38:00,"[""cat_id_7965"", ""cat_id_3579"", ""cat_id_2697""]","{""weekdays"": ""morning""}",3,UNDER_REVIEW,False,2026-02-24 10:38:00,2026-02-24 10:38:00
user_id_8043,True,2026-02-21 17:57:00,/uploads/c3b9f990-8c14-4a37-96d1-aaa12d115ae1.pdf,2026-02-21 17:57:00,"[""cat_id_8749"", ""cat_id_6085"", ""cat_id_6967""]","{""weekdays"": ""afternoon""}",4,IN_PROGRESS,True,2026-02-21 17:57:00,2026-02-21 17:57:00
user_id_4460,True,2026-02-24 13:17:00,/uploads/6238bc8d-2d3c-4329-95fc-a5b8c24a425e.pdf,2026-02-24 13:17:00,"[""cat_id_1626"", ""cat_id_2876"", ""cat_id_5741""]","{""weekdays"": ""afternoon""}",4,SUBMITTED,False,2026-02-24 13:17:00,2026-02-24 13:17:00
user_id_6802,True,2026-02-25 16:50:00,/uploads/7c6b8560-cd36-448e-87d5-a9ea5755f60e.pdf,2026-02-25 16:50:00,"[""cat_id_6977"", ""cat_id_2200"", ""cat_id_7939""]","{""weekdays"": ""afternoon""}",4,APPROVED,True,2026-02-25 16:50:00,2026-02-25 16:50:00
user_id_7843,True,2026-02-27 10:08:00,/uploads/7d097ecf-4310-4053-90db-46ac7e4ad9ec.pdf,2026-02-27 10:08:00,"[""cat_id_5673"", ""cat_id_1409"", ""cat_id_5462""]","{""weekdays"": ""evening""}",5,UNDER_REVIEW,False,2026-02-27 10:08:00,2026-02-27 10:08:00
user_id_7560,True,2026-02-28 14:27:00,/uploads/e8f03662-8cd5-42c9-9973-28447d1d3b75.pdf,2026-02-28 14:27:00,"[""cat_id_7797"", ""cat_id_7965"", ""cat_id_7304""]","{""weekdays"": ""evening""}",3,APPROVED,True,2026-02-28 14:27:00,2026-02-28 14:27:00
user_id_6724,True,2026-03-01 14:11:00,/uploads/817d3f30-1262-4610-a5d3-a75ec0960b12.pdf,2026-03-01 14:11:00,"[""cat_id_5462"", ""cat_id_1998"", ""cat_id_1960""]","{""weekdays"": ""flexible""}",4,APPROVED,True,2026-03-01 14:11:00,2026-03-01 14:11:00
user_id_8354,True,2026-03-01 15:17:00,/uploads/67fe46ab-651f-4f76-9d54-4dc77656bbda.pdf,2026-03-01 15:17:00,"[""cat_id_5462"", ""cat_id_2200"", ""cat_id_3287""]","{""weekdays"": [""mon"", ""wed""]}",2,APPROVED,True,2026-03-01 15:17:00,2026-03-01 15:17:00
user_id_6085,True,2026-03-05 17:01:00,/uploads/97853089-3c71-4478-9732-e784c19dfa28.pdf,2026-03-05 17:01:00,"[""cat_id_5051"", ""cat_id_7267"", ""cat_id_7211""]","{""weekdays"": ""afternoon""}",4,SUBMITTED,True,2026-03-05 17:01:00,2026-03-05 17:01:00
user_id_1672,True,2026-03-04 16:08:00,/uploads/fa1971a4-6372-4560-bc2b-a6dfdc716bc6.pdf,2026-03-04 16:08:00,"[""cat_id_5681"", ""cat_id_5673"", ""cat_id_4510""]","{""weekdays"": ""evening""}",2,UNDER_REVIEW,False,2026-03-04 16:08:00,2026-03-04 16:08:00
user_id_9266,True,2026-03-02 16:38:00,/uploads/cd778006-1026-44bf-9587-8ea499496840.pdf,2026-03-02 16:38:00,"[""cat_id_2137"", ""cat_id_2193"", ""cat_id_9280""]","{""weekdays"": [""mon"", ""wed""]}",5,UNDER_REVIEW,True,2026-03-02 16:38:00,2026-03-02 16:38:00
user_id_6543,True,2026-03-05 17:38:00,/uploads/f02d97c5-a824-46ae-a25d-112ed7111ceb.pdf,2026-03-05 17:38:00,"[""cat_id_5681"", ""cat_id_3803"", ""cat_id_4483""]","{""weekdays"": ""afternoon""}",3,IN_PROGRESS,True,2026-03-05 17:38:00,2026-03-05 17:38:00
user_id_3463,True,2026-03-08 15:48:00,/uploads/ebc8d989-268a-4ffb-ae8d-25583eb735f3.pdf,2026-03-08 15:48:00,"[""cat_id_4853"", ""cat_id_8041"", ""cat_id_4483""]","{""weekdays"": ""morning""}",1,SUBMITTED,True,2026-03-08 15:48:00,2026-03-08 15:48:00
user_id_7171,True,2026-03-09 17:35:00,/uploads/d4ff0626-2bb9-4e92-b771-eef97ee21e39.pdf,2026-03-09 17:35:00,"[""cat_id_2193"", ""cat_id_3091"", ""cat_id_6085""]","{""weekdays"": ""afternoon""}",4,SUBMITTED,False,2026-03-09 17:35:00,2026-03-09 17:35:00
user_id_8967,True,2026-03-09 17:09:00,/uploads/b57db3dc-45b5-4ee3-838c-2b8894fde100.pdf,2026-03-09 17:09:00,"[""cat_id_4346"", ""cat_id_7873"", ""cat_id_2137""]","{""weekdays"": ""morning""}",3,UNDER_REVIEW,True,2026-03-09 17:09:00,2026-03-09 17:09:00
user_id_7172,True,2026-03-07 11:22:00,/uploads/314ba403-7012-40c3-b019-633510ecfae0.pdf,2026-03-07 11:22:00,"[""cat_id_3536"", ""cat_id_2343"", ""cat_id_6442""]","{""weekdays"": ""afternoon""}",5,UNDER_REVIEW,False,2026-03-07 11:22:00,2026-03-07 11:22:00
user_id_4918,True,2026-03-11 10:28:00,/uploads/f1501ae3-fddb-4eed-a48e-a63c77707f31.pdf,2026-03-11 10:28:00,"[""cat_id_1853"", ""cat_id_2375"", ""cat_id_3532""]","{""weekdays"": ""evening""}",1,SUBMITTED,True,2026-03-11 10:28:00,2026-03-11 10:28:00
user_id_5096,True,2026-03-14 10:01:00,/uploads/4a08ef75-27cb-40e1-9f2a-2a8f71d38322.pdf,2026-03-14 10:01:00,"[""cat_id_2343"", ""cat_id_3471"", ""cat_id_4483""]","{""weekdays"": ""flexible""}",2,IN_PROGRESS,True,2026-03-14 10:01:00,2026-03-14 10:01:00
user_id_9410,True,2026-03-14 11:21:00,/uploads/d44e2ab6-e1e1-4956-823c-8ba8bbb4eab8.pdf,2026-03-14 11:21:00,"[""cat_id_4501"", ""cat_id_3442"", ""cat_id_7267""]","{""weekdays"": ""afternoon""}",4,IN_PROGRESS,True,2026-03-14 11:21:00,2026-03-14 11:21:00
user_id_2337,True,2026-03-16 15:25:00,/uploads/1f1b8ce0-3e99-411c-a559-7d47025b4931.pdf,2026-03-16 15:25:00,"[""cat_id_7873"", ""cat_id_2874"", ""cat_id_8251""]","{""weekdays"": ""afternoon""}",4,APPROVED,False,2026-03-16 15:25:00,2026-03-16 15:25:00
user_id_3273,True,2026-03-15 09:45:00,/uploads/752f2ebd-626f-47b1-87e9-6877b7673431.pdf,2026-03-15 09:45:00,"[""cat_id_8397"", ""cat_id_6107"", ""cat_id_2235""]","{""weekdays"": ""flexible""}",1,APPROVED,True,2026-03-15 09:45:00,2026-03-15 09:45:00
user_id_5720,True,2026-03-17 11:23:00,/uploads/92e9e4bd-41b6-4032-93ef-f4eec7115c39.pdf,2026-03-17 11:23:00,"[""cat_id_3579"", ""cat_id_5342"", ""cat_id_6442""]","{""weekdays"": ""morning""}",3,UNDER_REVIEW,False,2026-03-17 11:23:00,2026-03-17 11:23:00
user_id_1269,True,2026-03-18 15:39:00,/uploads/3cf1b447-fd61-4d1f-b3e9-b7e6d1151092.pdf,2026-03-18 15:39:00,"[""cat_id_5462"", ""cat_id_9099"", ""cat_id_3287""]","{""weekdays"": ""evening""}",3,UNDER_REVIEW,True,2026-03-18 15:39:00,2026-03-18 15:39:00
user_id_2108,True,2026-03-20 13:58:00,/uploads/41010df4-b441-4852-9751-29717ed9966f.pdf,2026-03-20 13:58:00,"[""cat_id_8251"", ""cat_id_9099"", ""cat_id_3803""]","{""weekdays"": ""flexible""}",2,SUBMITTED,True,2026-03-20 13:58:00,2026-03-20 13:58:00
user_id_6447,True,2026-03-17 13:07:00,/uploads/c1e444dc-7ea5-4795-a753-0c06e555c487.pdf,2026-03-17 13:07:00,"[""cat_id_6038"", ""cat_id_2127"", ""cat_id_3091""]","{""weekdays"": ""afternoon""}",5,UNDER_REVIEW,False,2026-03-17 13:07:00,2026-03-17 13:07:00
user_id_8498,True,2026-03-21 11:36:00,/uploads/859d5a23-83b3-41bf-8111-e24c04308068.pdf,2026-03-21 11:36:00,"[""cat_id_2697"", ""cat_id_3442"", ""cat_id_6038""]","{""weekends"": ""full_day""}",5,IN_PROGRESS,True,2026-03-21 11:36:00,2026-03-21 11:36:00
user_id_5687,True,2026-03-21 13:08:00,/uploads/85adf42c-914f-4c1c-b201-4e6b37e9b376.pdf,2026-03-21 13:08:00,"[""cat_id_6038"", ""cat_id_1998"", ""cat_id_3532""]","{""weekdays"": [""mon"", ""wed""]}",1,SUBMITTED,True,2026-03-21 13:08:00,2026-03-21 13:08:00
user_id_9151,True,2026-03-22 11:12:00,/uploads/1865aae0-a3b0-41d0-b53c-a5f65b331329.pdf,2026-03-22 11:12:00,"[""cat_id_2697"", ""cat_id_4501"", ""cat_id_8149""]","{""weekdays"": ""flexible""}",4,UNDER_REVIEW,False,2026-03-22 11:12:00,2026-03-22 11:12:00
user_id_5843,True,2026-03-23 16:31:00,/uploads/dc15d062-7db1-43c4-babc-4b8a13cdc2f5.pdf,2026-03-23 16:31:00,"[""cat_id_4258"", ""cat_id_3803"", ""cat_id_9445""]","{""weekdays"": ""morning""}",2,SUBMITTED,True,2026-03-23 16:31:00,2026-03-23 16:31:00
user_id_5498,True,2026-03-23 12:34:00,/uploads/80385a3a-6f12-48df-9b8e-4b25bb6a6e56.pdf,2026-03-23 12:34:00,"[""cat_id_2528"", ""cat_id_4258"", ""cat_id_2129""]","{""weekends"": ""full_day""}",5,UNDER_REVIEW,True,2026-03-23 12:34:00,2026-03-23 12:34:00
user_id_8179,True,2026-03-26 10:17:00,/uploads/f321a22a-29c9-43ed-bc42-b5ccfda3a61f.pdf,2026-03-26 10:17:00,"[""cat_id_2129"", ""cat_id_5930"", ""cat_id_2200""]","{""weekdays"": [""mon"", ""wed""]}",1,UNDER_REVIEW,True,2026-03-26 10:17:00,2026-03-26 10:17:00
user_id_2259,True,2026-03-26 10:47:00,/uploads/d591e01b-78a2-4d47-bfe3-4954ce73028b.pdf,2026-03-26 10:47:00,"[""cat_id_7797"", ""cat_id_1420"", ""cat_id_8749""]","{""weekdays"": ""evening""}",1,UNDER_REVIEW,False,2026-03-26 10:47:00,2026-03-26 10:47:00
user_id_2929,True,2026-03-26 10:28:00,/uploads/d44ee5f1-b1c8-43fc-87a0-68b3649e57a9.pdf,2026-03-26 10:28:00,"[""cat_id_7543"", ""cat_id_2129"", ""cat_id_4510""]","{""weekdays"": ""afternoon""}",5,SUBMITTED,False,2026-03-26 10:28:00,2026-03-26 10:28:00
user_id_8292,True,2026-03-26 11:50:00,/uploads/e5e0cfaa-f098-409e-b295-02696e8379b7.pdf,2026-03-26 11:50:00,"[""cat_id_6107"", ""cat_id_6925"", ""cat_id_9445""]","{""weekdays"": ""evening""}",5,SUBMITTED,True,2026-03-26 11:50:00,2026-03-26 11:50:00
user_id_3852,True,2026-03-28 13:18:00,/uploads/780346b5-6967-4816-8a24-33078e9d5be1.pdf,2026-03-28 13:18:00,"[""cat_id_6085"", ""cat_id_9786"", ""cat_id_1727""]","{""weekdays"": ""flexible""}",1,IN_PROGRESS,False,2026-03-28 13:18:00,2026-03-28 13:18:00
user_id_3126,True,2026-03-27 13:55:00,/uploads/863a58f0-23b5-4cd5-af89-77568759ee56.pdf,2026-03-27 13:55:00,"[""cat_id_7797"", ""cat_id_2796"", ""cat_id_2375""]","{""weekdays"": ""afternoon""}",2,IN_PROGRESS,False,2026-03-27 13:55:00,2026-03-27 13:55:00
